numero_img,index,id,country,country_code,city,node_type,latitude,longitude,indice,category,Angle_0,Angle_90,Angle_180,Angle_270,Angle_0_count,Angle_90_count,Angle_180_count,Angle_270_count,total_tags
2408,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1167282,-78.4595135,ECU_quito_S_2408,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,1,1,2,5
2411,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1170838,-78.4601715,ECU_quito_S_2411,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",,0,2,1,0,3
2421,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1156539,-78.4600508,ECU_quito_S_2421,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Stop sign'}",,,"{'class_name': 'Streetlights,'}",2,0,0,1,3
2426,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1161295,-78.460593,ECU_quito_S_2426,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,,"{'class_name': 'Streetlights,'}",2,0,0,1,3
2427,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1155389,-78.4602714,ECU_quito_S_2427,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,,"{'class_name': 'Streetlights,'}",2,0,0,1,3
2428,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1154629,-78.4604054,ECU_quito_S_2428,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,2,1,1,4
2430,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1146639,-78.4604502,ECU_quito_S_2430,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,2,1,1,5
2432,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1153488,-78.4606289,ECU_quito_S_2432,safety,,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,0,1,1,2
2436,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1186296,-78.4563029,ECU_quito_S_2436,safety,,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,0,0,2,0,2
2437,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1188006,-78.4559214,ECU_quito_S_2437,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Stop sign'}",{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",1,2,1,1,5
2440,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1154614,-78.4588644,ECU_quito_S_2440,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Lamp posts'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}",2,3,0,1,6
2441,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.115475,-78.4589663,ECU_quito_S_2441,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",0,2,0,2,4
2444,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1150322,-78.461087,ECU_quito_S_2444,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,1,1,1,4
2446,33,ECU33,ecuador_colombia,ECU,quito,secundaria,-0.1159502,-78.4610126,ECU_quito_S_2446,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Lamp posts'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",,3,2,1,0,6
2451,34,COL34,ecuador_colombia,COL,medellin,principal,6.164843622,-75.58297902,COL_medellin_P_2451,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,1,2,1,5
2452,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1659054,-75.5816135,COL_medellin_S_2452,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,,1,2,0,0,3
2453,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1679132,-75.5832733,COL_medellin_S_2453,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",,1,2,1,0,4
2455,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1654785,-75.5812081,COL_medellin_S_2455,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,,1,2,0,0,3
2456,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1662462,-75.5821267,COL_medellin_S_2456,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,0,1,1,3
2457,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.166558,-75.5826611,COL_medellin_S_2457,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,0,2,2,0,4
2458,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1669711,-75.5831526,COL_medellin_S_2458,safety,,,,"{'class_name': 'Streetlights,'}",0,0,0,1,1
2460,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.167614,-75.5841853,COL_medellin_S_2460,safety,,,"{'class_name': 'Streetlights,'}",,0,0,1,0,1
2461,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1679271,-75.5847356,COL_medellin_S_2461,safety,{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",,,1,1,0,0,2
2462,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1665807,-75.5811782,COL_medellin_S_2462,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,1,1,1,4
2463,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1639679,-75.5814816,COL_medellin_S_2463,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Stop sign'}",0,1,2,2,5
2464,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1639473,-75.5808563,COL_medellin_S_2464,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,1,1,1,3
2465,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1645864,-75.5824834,COL_medellin_S_2465,safety,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,1,0,2,0,3
2466,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1669181,-75.5816875,COL_medellin_S_2466,safety,,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",0,1,0,1,2
2467,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1672564,-75.5851638,COL_medellin_S_2467,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,2,1,1,5
2468,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1662465,-75.5850683,COL_medellin_S_2468,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,0,2,2,0,4
2469,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1658927,-75.5830811,COL_medellin_S_2469,safety,{'class_name': 'Stop sign'},,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,0,1,2,4
2470,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1652269,-75.5820556,COL_medellin_S_2470,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",0,2,1,1,4
2471,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.167581,-75.5856951,COL_medellin_S_2471,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,2,1,1,5
2472,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1631066,-75.5827465,COL_medellin_S_2472,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,1,2,2,6
2473,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1665843,-75.5841438,COL_medellin_S_2473,safety,"{'class_name': 'Lamp posts'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",2,1,0,1,4
2474,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1635489,-75.5831172,COL_medellin_S_2474,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,2,2,2,0,6
2475,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1669085,-75.5846423,COL_medellin_S_2475,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},,2,1,1,0,4
2476,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1665879,-75.5855864,COL_medellin_S_2476,safety,,,{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}, {'class_name': 'Stop sign'}",0,0,1,2,3
2477,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1642755,-75.581996,COL_medellin_S_2477,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,2,0,2,5
2478,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1649009,-75.5815747,COL_medellin_S_2478,safety,,,"{'class_name': 'Streetlights,'}, {'class_name': 'Stop sign'}",,0,0,2,0,2
2479,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1649094,-75.5829886,COL_medellin_S_2479,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,1,2,1,5
2480,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1659348,-75.5845879,COL_medellin_S_2480,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,2,1,1,5
2481,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1641476,-75.5842111,COL_medellin_S_2481,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",{'class_name': 'Stop sign'},,2,1,1,0,4
2482,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.165554,-75.5825668,COL_medellin_S_2482,safety,"{'class_name': 'Streetlights,'}",,{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",1,0,1,1,3
2483,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1648962,-75.5852692,COL_medellin_S_2483,safety,{'class_name': 'Stop sign'},"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",1,1,0,1,3
2484,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1652377,-75.5835083,COL_medellin_S_2484,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,"{'class_name': 'Streetlights,'}",1,2,0,1,4
2485,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1647491,-75.5860198,COL_medellin_S_2485,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}, {'class_name': 'Stop sign'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,3,1,1,5
2486,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1661253,-75.5807767,COL_medellin_S_2486,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Lamp posts'}, {'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",1,1,3,1,6
2487,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1662516,-75.5836248,COL_medellin_S_2487,safety,,,{'class_name': 'Stop sign'},,0,0,1,0,1
2488,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1675723,-75.5827095,COL_medellin_S_2488,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,{'class_name': 'Stop sign'},"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",2,0,1,2,5
2490,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.167173,-75.5820818,COL_medellin_S_2490,safety,,"{'class_name': 'Streetlights,'}",,,0,1,0,0,1
2491,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1644296,-75.5856716,COL_medellin_S_2491,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Lamp posts'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,1,2,2,6
2492,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.161867,-75.5855255,COL_medellin_S_2492,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,0,1,1,0,2
2493,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1636249,-75.5845428,COL_medellin_S_2493,safety,"{'class_name': 'Streetlights,'}",,,,1,0,0,0,1
2494,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1621758,-75.5851446,COL_medellin_S_2494,safety,"{'class_name': 'Streetlights,'}",,,"{'class_name': 'Streetlights,'}",1,0,0,1,2
2495,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1626983,-75.5837287,COL_medellin_S_2495,safety,,,{'class_name': 'Light poles'},,0,0,1,0,1
2496,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1620729,-75.5842584,COL_medellin_S_2496,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,,"{'class_name': 'Streetlights,'}",2,0,0,1,3
2497,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1625609,-75.5847386,COL_medellin_S_2497,safety,{'class_name': 'Stop sign'},,{'class_name': 'Light poles'},{'class_name': 'Light poles'},1,0,1,1,3
2498,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1679123,-75.5813584,COL_medellin_S_2498,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,1,1,1,4
2499,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1659549,-75.5801704,COL_medellin_S_2499,safety,,"{'class_name': 'Streetlights,'}",,,0,1,0,0,1
2500,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1617949,-75.5808855,COL_medellin_S_2500,safety,,,,{'class_name': 'Light poles'},0,0,0,1,1
2501,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1619954,-75.5821612,COL_medellin_S_2501,safety,,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,0,1,1,2
2502,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1644803,-75.5839962,COL_medellin_S_2502,safety,,{'class_name': 'Stop sign'},,,0,1,0,0,1
2503,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1635473,-75.5824508,COL_medellin_S_2503,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,1,1,1,3
2504,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1629837,-75.5815369,COL_medellin_S_2504,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,1,1,1,3
2505,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1618393,-75.583996,COL_medellin_S_2505,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},1,2,1,1,5
2506,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1640424,-75.5835445,COL_medellin_S_2506,safety,,,,{'class_name': 'Stop sign'},0,0,0,1,1
2507,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1641818,-75.5834797,COL_medellin_S_2507,safety,{'class_name': 'Light poles'},,,,1,0,0,0,1
2508,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1638571,-75.5829532,COL_medellin_S_2508,safety,,,"{'class_name': 'Streetlights,'}",,0,0,1,0,1
2509,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1621868,-75.5836741,COL_medellin_S_2509,safety,,,,{'class_name': 'Light poles'},0,0,0,1,1
2510,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1643041,-75.5837432,COL_medellin_S_2510,safety,,{'class_name': 'Light poles'},,,0,1,0,0,1
2511,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1632253,-75.5819286,COL_medellin_S_2511,safety,"{'class_name': 'Streetlights,'}",,{'class_name': 'Light poles'},"{'class_name': 'Streetlights,'}",1,0,1,1,3
2512,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.162474,-75.5824122,COL_medellin_S_2512,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",,0,2,2,0,4
2513,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1622532,-75.5810847,COL_medellin_S_2513,safety,"{'class_name': 'Streetlights,'}",,,,1,0,0,0,1
2534,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1622049,-75.5820322,COL_medellin_S_2534,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,1,1,1,3
2535,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1635746,-75.5817068,COL_medellin_S_2535,safety,,"{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",0,1,0,1,2
2536,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1638962,-75.5812657,COL_medellin_S_2536,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,"{'class_name': 'Streetlights,'}",1,1,0,1,3
2537,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1639297,-75.5814915,COL_medellin_S_2537,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Lamp posts'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",3,1,2,2,8
2538,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1638474,-75.5837424,COL_medellin_S_2538,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}, {'class_name': 'Stop sign'}","{'class_name': 'Streetlights,'}, {'class_name': 'Stop sign'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",2,2,2,2,8
2539,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1639569,-75.5812743,COL_medellin_S_2539,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,1,1,1,3
2540,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1643539,-75.5845403,COL_medellin_S_2540,safety,{'class_name': 'Stop sign'},"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,2,1,1,5
2541,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1646904,-75.5843209,COL_medellin_S_2541,safety,,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,0,1,1,2
2542,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.164712,-75.5813698,COL_medellin_S_2542,safety,,,"{'class_name': 'Streetlights,'}",,0,0,1,0,1
2543,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1654424,-75.5838305,COL_medellin_S_2543,safety,,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,0,1,1,2
2544,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.166174,-75.5819935,COL_medellin_S_2544,safety,,{'class_name': 'Stop sign'},,"{'class_name': 'Streetlights,'}",0,1,0,1,2
2545,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1677824,-75.5801759,COL_medellin_S_2545,safety,,,,"{'class_name': 'Streetlights,'}",0,0,0,1,1
2546,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.165438,-75.5802403,COL_medellin_S_2546,safety,,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",0,0,1,1,2
2547,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1659383,-75.5798995,COL_medellin_S_2547,safety,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}","{'class_name': 'Streetlights,'}",2,1,2,1,6
2548,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1648859,-75.5807139,COL_medellin_S_2548,safety,,,,"{'class_name': 'Streetlights,'}",0,0,0,1,1
2549,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1668683,-75.5805233,COL_medellin_S_2549,safety,,"{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}, {'class_name': 'Stop sign'}","{'class_name': 'Streetlights,'}",,0,3,1,0,4
2550,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1668483,-75.5805161,COL_medellin_S_2550,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}, {'class_name': 'Light poles'}",1,1,1,2,5
2551,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1669059,-75.5831958,COL_medellin_S_2551,safety,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",1,1,1,1,4
2552,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1672301,-75.5837118,COL_medellin_S_2552,safety,,,"{'class_name': 'Streetlights,'}",{'class_name': 'Light poles'},0,0,1,1,2
2553,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1675547,-75.5842261,COL_medellin_S_2553,safety,,"{'class_name': 'Streetlights,'}","{'class_name': 'Streetlights,'}",,0,1,1,0,2
2555,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.1629263,-75.5815774,COL_medellin_S_2555,safety,,,"{'class_name': 'Streetlights,'}",,0,0,1,0,1
2557,34,COL34,ecuador_colombia,COL,medellin,secundaria,6.163501,-75.5824808,COL_medellin_S_2557,safety,,,{'class_name': 'Light poles'},,0,0,1,0,1
